-6.570973510742187500e+02, -2.966248046875000000e+03, 4.106813354492187500e+02, 1.073675537109375000e+03, -2.347885742187500000e+03, -3.778241577148437500e+02, -3.431576171875000000e+03, 2.204874267578125000e+03, -7.150290679931640625e+01, 4.355387268066406250e+02
2.380279541015625000e+03, 2.276740966796875000e+03, 5.557309570312500000e+03, 1.660934204101562500e+03, -2.596681152343750000e+03, 4.226694824218750000e+03, 3.205407226562500000e+03, -3.215972656250000000e+03, 3.564840087890625000e+03, 9.838139038085937500e+02
-1.317176879882812500e+03, 2.890292236328125000e+03, 1.493537353515625000e+03, 5.010522460937500000e+02, -1.882543334960937500e+02, 6.863377075195312500e+02, 3.840446777343750000e+02, 9.135368652343750000e+02, 1.100301147460937500e+03, 4.888865661621093750e+02
4.632860839843750000e+03, -2.185035644531250000e+03, 1.380352905273437500e+03, 1.476136596679687500e+03, -1.265947143554687500e+03, 2.093973632812500000e+03, 1.531358764648437500e+03, 1.017535217285156250e+03, 1.981844482421875000e+03, 1.192322387695312500e+03
5.818044433593750000e+02, -1.139854003906250000e+03, -5.845208358764648438e+01, -2.207540893554687500e+02, 2.668256347656250000e+03, -4.448078308105468750e+02, 4.185348510742187500e+02, 1.070532592773437500e+03, 9.444414672851562500e+02, 1.873245361328125000e+03
-1.644284667968750000e+03, 2.910964111328125000e+03, 2.088110595703125000e+03, 1.579385009765625000e+03, 9.835468292236328125e+01, 8.642774200439453125e+01, 4.566495132446289062e+01, 1.729440429687500000e+03, 1.646662841796875000e+03, 9.322241821289062500e+02
-1.095853149414062500e+03, 8.145363616943359375e+01, -1.131253784179687500e+03, -2.533446197509765625e+02, 2.937881103515625000e+03, 8.730169067382812500e+02, -6.766237792968750000e+02, 3.141127319335937500e+02, 1.149606567382812500e+03, 1.592453002929687500e+03
-1.311087280273437500e+03, 7.338503265380859375e+01, 9.607075805664062500e+02, 1.235809082031250000e+03, 1.984340820312500000e+03, 1.681662719726562500e+03, -7.588070068359375000e+02, 1.059514160156250000e+03, 1.303159912109375000e+03, 3.359923583984375000e+03
2.068625000000000000e+03, -4.395764465332031250e+02, 2.355093750000000000e+03, -1.582489013671875000e+03, 3.085114257812500000e+03, 3.445721679687500000e+03, 4.002629638671875000e+03, -1.516984497070312500e+03, 3.052663085937500000e+03, 1.151356689453125000e+03
-7.562970581054687500e+02, -3.736219787597656250e+01, -1.355046997070312500e+03, 3.374383544921875000e+01, 3.870710205078125000e+03, 8.746438598632812500e+02, -1.014563537597656250e+03, 2.883856689453125000e+03, 3.006168945312500000e+03, 4.017758544921875000e+03
6.265372070312500000e+03, -1.884064086914062500e+03, 3.338254394531250000e+03, 2.119594238281250000e+03, 9.453884277343750000e+02, 4.248413085937500000e+03, 2.152085205078125000e+03, 6.789296264648437500e+02, 4.073006347656250000e+03, 1.071615844726562500e+03
2.052798339843750000e+03, -6.378850708007812500e+02, 1.651088867187500000e+03, 7.764996948242187500e+02, 8.565561523437500000e+02, 1.206060913085937500e+03, 3.369114501953125000e+03, 1.082152175903320312e+02, 2.508141357421875000e+03, 2.100081542968750000e+03
-7.094627075195312500e+02, -2.078905517578125000e+03, 4.412780151367187500e+02, 1.978421936035156250e+02, 9.620437622070312500e+02, -5.198562011718750000e+02, -3.154056396484375000e+02, 1.305590454101562500e+03, 4.131867980957031250e+02, 2.202926757812500000e+03
3.791114013671875000e+03, -2.012487304687500000e+03, 1.132496582031250000e+03, 9.518634033203125000e+02, -5.079005432128906250e+02, 2.717141357421875000e+03, -6.591206054687500000e+02, 7.561407470703125000e+02, 2.169352783203125000e+03, 1.095480346679687500e+03
-1.749077880859375000e+03, 3.871954833984375000e+03, 2.010737426757812500e+03, 3.177446533203125000e+03, 1.666008605957031250e+02, 1.389150146484375000e+03, 6.075692138671875000e+02, 1.294416625976562500e+03, 2.695861816406250000e+03, 1.892149169921875000e+03
7.521936035156250000e+02, 2.227581542968750000e+03, 5.494850463867187500e+02, 1.880403930664062500e+03, -1.992943878173828125e+02, 3.804861816406250000e+03, 8.034517211914062500e+02, 1.095804321289062500e+03, 2.340913085937500000e+03, 1.211150024414062500e+03
-2.226071166992187500e+01, -2.493333984375000000e+03, 9.021230316162109375e+01, -4.436190185546875000e+02, 1.493357788085937500e+03, -5.179314041137695312e+01, 3.416313171386718750e+02, 1.562701416015625000e+03, 1.050582397460937500e+03, 2.953338134765625000e+03
-9.763817138671875000e+02, -4.175370605468750000e+03, -3.121708984375000000e+02, 1.105495361328125000e+03, -3.289846679687500000e+03, -1.766927612304687500e+03, -2.923002197265625000e+03, 2.854942138671875000e+03, -1.392835937500000000e+03, -4.339589233398437500e+02
-3.859058532714843750e+02, -6.551791381835937500e+02, 6.078092041015625000e+02, 1.956683471679687500e+03, -3.220940551757812500e+02, 1.993386962890625000e+03, -4.909750671386718750e+02, -1.222508666992187500e+03, 1.731130981445312500e+03, 8.563978881835937500e+02
2.124409332275390625e+02, -9.641693725585937500e+02, -6.385764160156250000e+02, -2.140171289443969727e+00, 2.112438964843750000e+03, 6.858062133789062500e+02, 9.937866210937500000e+02, 1.012739715576171875e+02, 9.215350952148437500e+02, 1.466045288085937500e+03
-1.147897338867187500e+02, -5.978153076171875000e+02, -1.351222167968750000e+03, 2.386846435546875000e+03, 2.442421630859375000e+03, 1.344488159179687500e+03, -1.764713623046875000e+03, 3.383808105468750000e+03, 1.522043334960937500e+03, 3.815482421875000000e+03
1.647568969726562500e+03, 8.045144042968750000e+02, 1.429223754882812500e+03, 1.200935668945312500e+03, 2.153987060546875000e+03, 2.461537841796875000e+03, 4.172371582031250000e+03, -2.177692626953125000e+03, 2.113816162109375000e+03, 1.691641601562500000e+03
-1.344611450195312500e+03, 2.211376571655273438e+01, 9.865167236328125000e+02, -8.148120727539062500e+02, 8.789285278320312500e+02, -9.881417236328125000e+02, 3.023397216796875000e+03, 1.113787963867187500e+03, 1.330936279296875000e+03, 5.882890625000000000e+02
1.122911743164062500e+03, -1.330702392578125000e+03, 1.617717407226562500e+03, 5.350573730468750000e+02, 1.681579589843750000e+03, 3.051118408203125000e+03, 1.044962158203125000e+03, -1.339986694335937500e+03, 1.536732299804687500e+03, 3.415761413574218750e+02
-5.418499145507812500e+02, -4.678379821777343750e+02, 3.499266357421875000e+02, 1.624124023437500000e+03, 2.751997070312500000e+03, -1.154002304077148438e+02, -1.752469940185546875e+02, 2.058448974609375000e+03, 9.021613769531250000e+02, 2.598395996093750000e+03
7.382977050781250000e+03, -5.179605957031250000e+03, 2.180390380859375000e+03, -8.399011840820312500e+02, 2.855564941406250000e+03, 4.676734863281250000e+03, 4.683583007812500000e+03, 4.486045532226562500e+02, 4.084053222656250000e+03, 2.277539306640625000e+03
