6.400291748046875000e+02, -6.778423461914062500e+02, 5.501409912109375000e+02, 6.671003417968750000e+02, 1.280200347900390625e+02, -3.366341400146484375e+01, -4.170658874511718750e+02, 1.725359252929687500e+03, -3.164601440429687500e+02, 1.170486328125000000e+03
7.903214111328125000e+02, -3.747973632812500000e+02, 1.491328125000000000e+03, 6.174307861328125000e+02, -4.718456726074218750e+02, 7.433355712890625000e+02, 9.807674560546875000e+02, -3.473446960449218750e+02, 7.718843994140625000e+02, -2.337115478515625000e+02
-1.593320617675781250e+02, 5.199152221679687500e+02, 1.459915161132812500e+02, 1.338146209716796875e+02, -1.901296234130859375e+02, -2.640118713378906250e+02, -1.654965667724609375e+02, -1.967120513916015625e+02, 4.579299449920654297e+00, -6.350199584960937500e+02
1.428990356445312500e+03, -9.404768676757812500e+02, 8.910968017578125000e+02, -1.969400787353515625e+01, 1.790126647949218750e+02, 1.185429687500000000e+03, 7.057636718750000000e+02, 7.129354248046875000e+02, 5.410585021972656250e+01, 6.532790527343750000e+02
-3.042584228515625000e+02, -1.147689331054687500e+03, -9.178503417968750000e+01, -6.859922027587890625e+01, 6.451626586914062500e+02, -8.412987670898437500e+02, -6.457259654998779297e+00, -1.483512420654296875e+02, 6.890913085937500000e+02, 1.750597534179687500e+02
-5.517619628906250000e+02, 7.686469116210937500e+02, 8.859735107421875000e+01, -7.743846893310546875e+01, -6.468510742187500000e+02, -6.635895385742187500e+02, -5.630416259765625000e+02, 1.021603088378906250e+02, 1.933055114746093750e+02, -6.649810791015625000e+02
-6.657354736328125000e+02, -1.026611816406250000e+03, -7.101468505859375000e+02, -4.414144287109375000e+02, 1.383607177734375000e+03, 3.493298339843750000e+02, 3.063948059082031250e+02, 9.654707031250000000e+02, 7.787517089843750000e+02, 8.129027099609375000e+02
2.473364105224609375e+02, -3.124277343750000000e+02, -4.610441894531250000e+02, 7.373964843750000000e+02, 5.485854492187500000e+02, 1.064008422851562500e+03, 2.792975769042968750e+02, 3.135485229492187500e+02, 9.591558227539062500e+02, 1.031899169921875000e+03
3.223387145996093750e+02, -1.214084594726562500e+03, 5.780224990844726562e+01, -7.071903076171875000e+02, 9.295326538085937500e+02, 6.732164306640625000e+02, 1.146368530273437500e+03, -8.506581115722656250e+01, 2.986247253417968750e+02, 4.731512145996093750e+02
2.798398132324218750e+02, -2.908690490722656250e+02, 4.830007324218750000e+02, 7.961324462890625000e+02, 1.245796997070312500e+03, 2.755689086914062500e+02, -3.266665954589843750e+02, 1.238696899414062500e+03, 6.187307128906250000e+02, 1.910060546875000000e+03
9.854168090820312500e+02, -1.450773071289062500e+03, -2.711157836914062500e+02, -5.690808105468750000e+02, -9.526035766601562500e+02, 5.262084350585937500e+02, -4.842010803222656250e+02, -1.849164886474609375e+02, -4.081767272949218750e+02, -3.592710571289062500e+02
2.341535186767578125e+02, -1.153574707031250000e+03, 7.003973388671875000e+01, -1.000128860473632812e+02, -4.036950378417968750e+02, -1.085977249145507812e+02, 8.341157836914062500e+02, -5.354935913085937500e+02, -7.335539245605468750e+01, -7.849299316406250000e+02
5.563881874084472656e+00, -6.417618408203125000e+02, -6.488856201171875000e+02, 5.484465332031250000e+02, 1.181453125000000000e+03, 4.936220397949218750e+02, 1.088217010498046875e+02, 9.397518310546875000e+02, -1.757028656005859375e+02, 1.806358642578125000e+03
1.567378906250000000e+03, -1.216666137695312500e+03, -3.919271850585937500e+02, 1.522037658691406250e+02, 2.393553543090820312e+01, 5.727341918945312500e+02, -5.432594604492187500e+02, -3.581171264648437500e+02, 6.923225708007812500e+02, 2.117277832031250000e+02
-8.282684936523437500e+02, 1.029653686523437500e+03, 9.798931884765625000e+01, 4.148196105957031250e+02, -6.204256591796875000e+02, -8.554787445068359375e+01, -4.280349426269531250e+02, 1.352098541259765625e+02, 6.292941894531250000e+02, 3.992339477539062500e+02
-5.128380737304687500e+02, -3.651054992675781250e+02, -8.122473144531250000e+01, 1.028766098022460938e+02, -3.515834655761718750e+02, 1.046871215820312500e+03, -5.005120849609375000e+01, -7.261536865234375000e+02, 3.977842407226562500e+02, 1.050240936279296875e+02
9.118488769531250000e+02, -9.606978149414062500e+02, -3.795238037109375000e+02, 1.205826034545898438e+02, 5.513734741210937500e+02, 5.330595092773437500e+02, 2.519184112548828125e+02, 5.216866455078125000e+02, 3.851653137207031250e+02, 1.213841064453125000e+03
6.779700317382812500e+02, -7.738899536132812500e+02, 3.166796875000000000e+02, 9.134375000000000000e+02, 5.461101684570312500e+02, -6.559166259765625000e+02, -3.794415588378906250e+02, 2.018531372070312500e+03, -8.159649658203125000e+01, 6.303969116210937500e+02
-3.360061035156250000e+02, 6.809461669921875000e+02, -1.913255004882812500e+02, 1.435293334960937500e+03, -7.225746459960937500e+02, -9.362683868408203125e+01, -1.973372039794921875e+02, -3.220044250488281250e+02, 6.920967102050781250e+01, -5.200054931640625000e+02
-3.821352844238281250e+02, -3.861651611328125000e+02, -8.145776367187500000e+01, -1.875377044677734375e+02, 1.769036865234375000e+03, -4.507449035644531250e+02, 5.369154357910156250e+01, -1.577011013031005859e+01, 1.389120388031005859e+01, 3.107946777343750000e+02
1.261012344360351562e+02, -1.052436294555664062e+02, 2.372235107421875000e+02, 8.516154174804687500e+02, 3.082360534667968750e+02, 3.175963745117187500e+02, -1.543192291259765625e+02, 1.307934326171875000e+03, 2.816050720214843750e+01, 1.794419921875000000e+03
5.767294921875000000e+02, -7.020632934570312500e+02, 2.840670166015625000e+02, 5.341622314453125000e+02, 4.972016296386718750e+02, 6.441235961914062500e+02, 1.505981201171875000e+03, 3.250135192871093750e+02, 1.063333984375000000e+03, -1.011080741882324219e+01
-5.443742675781250000e+02, -1.092033203125000000e+03, -1.453547973632812500e+02, -8.106296386718750000e+02, 3.893486633300781250e+02, 4.460639190673828125e+01, 4.457789916992187500e+02, -1.037474822998046875e+02, 4.211523132324218750e+02, -6.555765991210937500e+02
4.447370910644531250e+02, -4.159677124023437500e+02, -5.813412475585937500e+02, 3.349462585449218750e+02, 3.813508911132812500e+02, 1.339754638671875000e+03, 7.797502441406250000e+02, -3.257629089355468750e+02, 7.534742431640625000e+02, 1.137380752563476562e+02
